股票代號,股票名稱,上市日,市場別,產業別,鉅亨網網址,價格,漲跌,漲跌幅度(%),資料來源
1101,台泥,1962/02/09,上市,水泥工業,https://www.cnyes.com/twstock/1101,24.20,0.00,+0.00%,鉅亨
1102,亞泥,1962/06/08,上市,水泥工業,https://www.cnyes.com/twstock/1102,40.55,+0.25,+0.62%,鉅亨
1103,嘉泥,1969/11/14,上市,水泥工業,https://www.cnyes.com/twstock/1103,14.05,0.00,+0.00%,鉅亨
1104,環泥,1971/02/01,上市,水泥工業,https://www.cnyes.com/twstock/1104,27.30,+0.10,+0.37%,鉅亨
1108,幸福,1990/06/06,上市,水泥工業,https://www.cnyes.com/twstock/1108,14.15,+0.10,+0.71%,鉅亨
1109,信大,1991/12/05,上市,水泥工業,https://www.cnyes.com/twstock/1109,15.95,0.00,+0.00%,鉅亨
1110,東泥,1994/10/22,上市,水泥工業,https://www.cnyes.com/twstock/1110,18.00,0.00,+0.00%,鉅亨
1201,味全,1962/02/09,上市,食品工業,https://www.cnyes.com/twstock/1201,15.60,+0.05,+0.32%,鉅亨
1203,味王,1964/08/24,上市,食品工業,https://www.cnyes.com/twstock/1203,40.50,0.00,+0.00%,鉅亨
1210,大成,1978/05/20,上市,食品工業,https://www.cnyes.com/twstock/1210,62.30,+0.40,+0.65%,鉅亨
1213,大飲,1981/04/10,上市,食品工業,https://www.cnyes.com/twstock/1213,13.00,-0.05,-0.38%,鉅亨
1215,卜蜂,1987/07/27,上市,食品工業,https://www.cnyes.com/twstock/1215,118.50,-1.00,-0.84%,鉅亨
1216,統一,1987/12/28,上市,食品工業,https://www.cnyes.com/twstock/1216,84.90,-0.50,-0.59%,鉅亨
1217,愛之味,1989/10/28,上市,食品工業,https://www.cnyes.com/twstock/1217,10.70,0.00,+0.00%,鉅亨
1218,泰山,1989/11/11,上市,食品工業,https://www.cnyes.com/twstock/1218,18.90,+0.05,+0.27%,鉅亨
1219,福壽,1990/12/01,上市,食品工業,https://www.cnyes.com/twstock/1219,14.55,0.00,+0.00%,鉅亨
1220,台榮,1991/11/20,上市,食品工業,https://www.cnyes.com/twstock/1220,13.40,+0.10,+0.75%,鉅亨
1225,福懋油,1993/09/27,上市,食品工業,https://www.cnyes.com/twstock/1225,30.35,+0.40,+1.34%,鉅亨
1227,佳格,1994/04/09,上市,食品工業,https://www.cnyes.com/twstock/1227,31.90,-0.10,-0.31%,鉅亨
1229,聯華,1976/07/19,上市,食品工業,https://www.cnyes.com/twstock/1229,44.60,-0.20,-0.45%,鉅亨
1231,聯華食,1995/11/02,上市,食品工業,https://www.cnyes.com/twstock/1231,140.00,-0.50,-0.36%,鉅亨
1232,大統益,1996/02/09,上市,食品工業,https://www.cnyes.com/twstock/1232,151.50,-0.50,-0.33%,鉅亨
1233,天仁,1999/01/20,上市,食品工業,https://www.cnyes.com/twstock/1233,30.60,0.00,+0.00%,鉅亨
1234,黑松,1999/03/12,上市,食品工業,https://www.cnyes.com/twstock/1234,39.90,0.00,+0.00%,鉅亨
1235,興泰,2000/09/11,上市,食品工業,https://www.cnyes.com/twstock/1235,63.90,+0.60,+0.95%,鉅亨
1236,宏亞,2001/09/17,上市,食品工業,https://www.cnyes.com/twstock/1236,21.00,0.00,+0.00%,鉅亨
1256,鮮活果汁-KY,2016/03/17,上市,食品工業,https://www.cnyes.com/twstock/1256,119.50,+1.50,+1.27%,鉅亨
1301,台塑,1964/07/27,上市,塑膠工業,https://www.cnyes.com/twstock/1301,39.25,-0.05,-0.13%,鉅亨
1303,南亞,1967/11/05,上市,塑膠工業,https://www.cnyes.com/twstock/1303,33.65,+1.25,+3.86%,鉅亨
1304,台聚,1972/05/20,上市,塑膠工業,https://www.cnyes.com/twstock/1304,10.50,-0.05,-0.47%,鉅亨
1305,華夏,1973/03/05,上市,塑膠工業,https://www.cnyes.com/twstock/1305,11.40,-0.10,-0.87%,鉅亨
1307,三芳,1985/11/23,上市,塑膠工業,https://www.cnyes.com/twstock/1307,34.25,-0.10,-0.29%,鉅亨
1308,亞聚,1986/06/20,上市,塑膠工業,https://www.cnyes.com/twstock/1308,11.95,-0.15,-1.24%,鉅亨
1309,台達化,1986/06/27,上市,塑膠工業,https://www.cnyes.com/twstock/1309,11.30,-0.10,-0.88%,鉅亨
1310,台苯,1987/08/06,上市,塑膠工業,https://www.cnyes.com/twstock/1310,9.58,+0.30,+3.23%,鉅亨
1312,國喬,1988/12/21,上市,塑膠工業,https://www.cnyes.com/twstock/1312,10.15,+0.05,+0.50%,鉅亨
1313,聯成,1989/03/27,上市,塑膠工業,https://www.cnyes.com/twstock/1313,9.90,-0.05,-0.50%,鉅亨
1314,中石化,1991/07/12,上市,塑膠工業,https://www.cnyes.com/twstock/1314,7.45,-0.05,-0.67%,鉅亨
1315,達新,1992/05/09,上市,塑膠工業,https://www.cnyes.com/twstock/1315,65.90,-0.20,-0.30%,鉅亨
1316,上曜,1992/10/15,上市,建材營造業,https://www.cnyes.com/twstock/1316,13.95,-0.05,-0.36%,鉅亨
1319,東陽,1994/12/12,上市,汽車工業,https://www.cnyes.com/twstock/1319,105.50,-3.00,-2.76%,鉅亨
1321,大洋,1999/01/26,上市,塑膠工業,https://www.cnyes.com/twstock/1321,35.95,+0.05,+0.14%,鉅亨
1323,永裕,2000/09/11,上市,塑膠工業,https://www.cnyes.com/twstock/1323,19.70,-0.20,-1.01%,鉅亨
1324,地球,2000/09/11,上市,塑膠工業,https://www.cnyes.com/twstock/1324,11.25,+0.10,+0.90%,鉅亨
1325,恆大,2000/09/11,上市,塑膠工業,https://www.cnyes.com/twstock/1325,29.10,+0.15,+0.52%,鉅亨
1326,台化,1984/12/20,上市,塑膠工業,https://www.cnyes.com/twstock/1326,26.65,-0.05,-0.19%,鉅亨
1337,再生-KY,2011/07/01,上市,塑膠工業,https://www.cnyes.com/twstock/1337,5.60,-0.04,-0.71%,鉅亨
1338,廣華-KY,2012/12/19,上市,汽車工業,https://www.cnyes.com/twstock/1338,22.70,+0.20,+0.89%,鉅亨
1339,昭輝,2012/04/24,上市,汽車工業,https://www.cnyes.com/twstock/1339,50.00,0.00,+0.00%,鉅亨
1340,勝悅-KY,2013/12/06,上市,塑膠工業,https://www.cnyes.com/twstock/1340,6.46,-0.04,-0.62%,鉅亨
1341,富林-KY,2018/12/24,上市,塑膠工業,https://www.cnyes.com/twstock/1341,66.40,+1.10,+1.68%,鉅亨
1342,八貫,2020/11/24,上市,其他業,https://www.cnyes.com/twstock/1342,84.20,-2.50,-2.88%,鉅亨
1402,遠東新,1967/04/14,上市,紡織纖維,https://www.cnyes.com/twstock/1402,29.05,+0.05,+0.17%,鉅亨
1409,新纖,1973/08/31,上市,紡織纖維,https://www.cnyes.com/twstock/1409,12.65,0.00,+0.00%,鉅亨
1410,南染,1973/10/18,上市,紡織纖維,https://www.cnyes.com/twstock/1410,35.65,+0.15,+0.42%,鉅亨
1413,宏洲,1975/12/23,上市,紡織纖維,https://www.cnyes.com/twstock/1413,11.60,-0.15,-1.28%,鉅亨
1414,東和,1976/02/02,上市,紡織纖維,https://www.cnyes.com/twstock/1414,18.20,-0.15,-0.82%,鉅亨
1416,廣豐,1976/04/20,上市,其他業,https://www.cnyes.com/twstock/1416,11.60,0.00,+0.00%,鉅亨
1417,嘉裕,1976/12/28,上市,紡織纖維,https://www.cnyes.com/twstock/1417,8.03,-0.01,-0.12%,鉅亨
1418,東華,1977/02/14,上市,紡織纖維,https://www.cnyes.com/twstock/1418,20.30,-0.20,-0.98%,鉅亨
1419,新紡,1977/03/14,上市,紡織纖維,https://www.cnyes.com/twstock/1419,57.00,-2.00,-3.39%,鉅亨
1423,利華,1979/04/02,上市,紡織纖維,https://www.cnyes.com/twstock/1423,37.40,-0.05,-0.13%,鉅亨
1432,大魯閣,1982/07/26,上市,運動休閒,https://www.cnyes.com/twstock/1432,16.65,0.00,+0.00%,鉅亨
1434,福懋,1985/12/24,上市,紡織纖維,https://www.cnyes.com/twstock/1434,16.10,-0.10,-0.62%,鉅亨
1435,中福,1987/12/28,上市,其他業,https://www.cnyes.com/twstock/1435,33.00,0.00,+0.00%,鉅亨
1436,華友聯,1988/04/11,上市,建材營造業,https://www.cnyes.com/twstock/1436,77.80,+0.30,+0.39%,鉅亨
1437,勤益控,1988/11/10,上市,其他業,https://www.cnyes.com/twstock/1437,32.65,-0.05,-0.15%,鉅亨
1438,三地開發,1988/12/15,上市,建材營造業,https://www.cnyes.com/twstock/1438,38.40,-0.30,-0.78%,鉅亨
1439,雋揚,1989/05/22,上市,建材營造業,https://www.cnyes.com/twstock/1439,29.80,-0.05,-0.17%,鉅亨
1440,南紡,1989/10/03,上市,紡織纖維,https://www.cnyes.com/twstock/1440,13.00,-0.10,-0.76%,鉅亨
1441,大東,1989/10/27,上市,紡織纖維,https://www.cnyes.com/twstock/1441,11.90,+0.15,+1.28%,鉅亨
1442,名軒,1989/11/16,上市,建材營造業,https://www.cnyes.com/twstock/1442,72.00,-1.90,-2.57%,鉅亨
1443,立益物流,1990/04/21,上市,其他業,https://www.cnyes.com/twstock/1443,31.10,0.00,+0.00%,鉅亨
1444,力麗,1990/08/08,上市,紡織纖維,https://www.cnyes.com/twstock/1444,6.57,-0.04,-0.61%,鉅亨
1445,大宇,1991/02/05,上市,紡織纖維,https://www.cnyes.com/twstock/1445,13.95,-0.20,-1.41%,鉅亨
1446,宏和,1991/10/15,上市,紡織纖維,https://www.cnyes.com/twstock/1446,20.70,+0.70,+3.50%,鉅亨
1447,力鵬,1992/01/28,上市,紡織纖維,https://www.cnyes.com/twstock/1447,6.02,0.00,+0.00%,鉅亨
1449,佳和,1992/03/12,上市,紡織纖維,https://www.cnyes.com/twstock/1449,13.35,+0.05,+0.38%,鉅亨
1451,年興,1992/12/21,上市,紡織纖維,https://www.cnyes.com/twstock/1451,18.80,+0.15,+0.80%,鉅亨
1452,宏益,1992/12/28,上市,紡織纖維,https://www.cnyes.com/twstock/1452,11.45,0.00,+0.00%,鉅亨
1453,大將,1993/04/19,上市,建材營造業,https://www.cnyes.com/twstock/1453,13.00,+0.10,+0.78%,鉅亨
1454,台富,1993/05/07,上市,紡織纖維,https://www.cnyes.com/twstock/1454,14.40,-0.10,-0.69%,鉅亨
1455,集盛,1993/10/07,上市,紡織纖維,https://www.cnyes.com/twstock/1455,8.89,0.00,+0.00%,鉅亨
1456,怡華,1993/12/09,上市,建材營造業,https://www.cnyes.com/twstock/1456,12.25,+0.05,+0.41%,鉅亨
1457,宜進,1994/10/20,上市,紡織纖維,https://www.cnyes.com/twstock/1457,17.30,-0.05,-0.29%,鉅亨
1459,聯發,1994/10/26,上市,紡織纖維,https://www.cnyes.com/twstock/1459,11.75,0.00,+0.00%,鉅亨
1460,宏遠,1995/04/28,上市,紡織纖維,https://www.cnyes.com/twstock/1460,6.37,+0.02,+0.31%,鉅亨
1463,強盛新,1996/12/05,上市,紡織纖維,https://www.cnyes.com/twstock/1463,20.15,0.00,+0.00%,鉅亨
1464,得力,1997/01/18,上市,紡織纖維,https://www.cnyes.com/twstock/1464,13.20,0.00,+0.00%,鉅亨
1465,偉全,1997/09/08,上市,紡織纖維,https://www.cnyes.com/twstock/1465,13.25,0.00,+0.00%,鉅亨
1466,聚隆,1998/04/04,上市,紡織纖維,https://www.cnyes.com/twstock/1466,15.25,-0.20,-1.29%,鉅亨
1467,南緯,1998/12/21,上市,紡織纖維,https://www.cnyes.com/twstock/1467,8.05,0.00,+0.00%,鉅亨
1468,昶和,1999/01/21,上市,紡織纖維,https://www.cnyes.com/twstock/1468,14.50,-0.10,-0.68%,鉅亨
1470,大統新創,1999/05/21,上市,紡織纖維,https://www.cnyes.com/twstock/1470,20.65,-0.30,-1.43%,鉅亨
1471,首利,2000/03/06,上市,電子零組件業,https://www.cnyes.com/twstock/1471,10.10,+0.10,+1.00%,鉅亨
1472,三洋實業,2000/09/11,上市,建材營造業,https://www.cnyes.com/twstock/1472,94.10,+0.10,+0.11%,鉅亨
1473,台南,2000/09/11,上市,紡織纖維,https://www.cnyes.com/twstock/1473,27.30,-0.20,-0.73%,鉅亨
1474,弘裕,2000/10/31,上市,紡織纖維,https://www.cnyes.com/twstock/1474,12.90,+0.10,+0.78%,鉅亨
1475,業旺,2000/10/27,上市,紡織纖維,https://www.cnyes.com/twstock/1475,39.75,+1.30,+3.38%,鉅亨
1476,儒鴻,2001/04/18,上市,紡織纖維,https://www.cnyes.com/twstock/1476,391.50,-7.50,-1.88%,鉅亨
1477,聚陽,2003/01/21,上市,紡織纖維,https://www.cnyes.com/twstock/1477,265.00,-2.50,-0.93%,鉅亨
1503,士電,1969/12/15,上市,電機機械,https://www.cnyes.com/twstock/1503,179.00,-1.50,-0.83%,鉅亨
1504,東元,1973/11/05,上市,電機機械,https://www.cnyes.com/twstock/1504,46.45,-0.40,-0.85%,鉅亨
1506,正道,1980/08/11,上市,電機機械,https://www.cnyes.com/twstock/1506,11.45,-0.05,-0.43%,鉅亨
1512,瑞利,1994/01/28,上市,汽車工業,https://www.cnyes.com/twstock/1512,8.60,+0.01,+0.12%,鉅亨
1513,中興電,1994/03/08,上市,電機機械,https://www.cnyes.com/twstock/1513,165.00,+1.50,+0.92%,鉅亨
1514,亞力,1994/03/26,上市,電機機械,https://www.cnyes.com/twstock/1514,103.00,-1.00,-0.96%,鉅亨
1515,力山,1995/02/04,上市,電機機械,https://www.cnyes.com/twstock/1515,30.80,-0.50,-1.60%,鉅亨
1516,川飛,1995/04/01,上市,其他業,https://www.cnyes.com/twstock/1516,14.45,-0.25,-1.70%,鉅亨
1517,利奇,1995/11/14,上市,電機機械,https://www.cnyes.com/twstock/1517,10.40,0.00,+0.00%,鉅亨
1519,華城,1997/04/16,上市,電機機械,https://www.cnyes.com/twstock/1519,620.00,+29.00,+4.91%,鉅亨
1521,大億,1997/10/06,上市,汽車工業,https://www.cnyes.com/twstock/1521,25.50,-0.20,-0.78%,鉅亨
1522,堤維西,1997/10/06,上市,汽車工業,https://www.cnyes.com/twstock/1522,42.40,-0.70,-1.62%,鉅亨
1524,耿鼎,1998/10/30,上市,汽車工業,https://www.cnyes.com/twstock/1524,28.40,-0.50,-1.73%,鉅亨
1525,江申,1999/05/15,上市,汽車工業,https://www.cnyes.com/twstock/1525,62.20,-0.50,-0.80%,鉅亨
1526,日馳,2000/03/27,上市,電機機械,https://www.cnyes.com/twstock/1526,19.50,+0.20,+1.04%,鉅亨
1527,鑽全,2000/06/21,上市,電機機械,https://www.cnyes.com/twstock/1527,38.10,-0.05,-0.13%,鉅亨
1528,恩德,2000/09/11,上市,電機機械,https://www.cnyes.com/twstock/1528,12.35,-0.05,-0.40%,鉅亨
1529,樂事綠能,2000/09/11,上市,電機機械,https://www.cnyes.com/twstock/1529,25.20,0.00,+0.00%,鉅亨
1530,亞崴,2000/09/11,上市,電機機械,https://www.cnyes.com/twstock/1530,28.60,+0.15,+0.53%,鉅亨
1531,高林股,2000/09/11,上市,電機機械,https://www.cnyes.com/twstock/1531,12.15,-0.05,-0.41%,鉅亨
1532,勤美,2000/09/11,上市,電機機械,https://www.cnyes.com/twstock/1532,25.20,+0.30,+1.20%,鉅亨
1533,車王電,2001/04/06,上市,汽車工業,https://www.cnyes.com/twstock/1533,30.15,+0.05,+0.17%,鉅亨
1535,中宇,2001/09/17,上市,電機機械,https://www.cnyes.com/twstock/1535,55.70,+0.10,+0.18%,鉅亨
1536,和大,2001/09/17,上市,汽車工業,https://www.cnyes.com/twstock/1536,56.20,-1.30,-2.26%,鉅亨
1537,廣隆,2002/01/22,上市,電機機械,https://www.cnyes.com/twstock/1537,139.50,0.00,+0.00%,鉅亨
1538,正峰,2002/08/26,上市,電機機械,https://www.cnyes.com/twstock/1538,28.35,+1.20,+4.42%,鉅亨
1539,巨庭,2002/10/29,上市,電機機械,https://www.cnyes.com/twstock/1539,19.45,-0.10,-0.51%,鉅亨
1540,喬福,2002/08/26,上市,電機機械,https://www.cnyes.com/twstock/1540,27.55,-0.25,-0.90%,鉅亨
1541,錩泰,2003/03/19,上市,電機機械,https://www.cnyes.com/twstock/1541,26.60,+0.05,+0.19%,鉅亨
1558,伸興,2014/12/23,上市,電機機械,https://www.cnyes.com/twstock/1558,98.50,+0.50,+0.51%,鉅亨
1560,中砂,2005/01/31,上市,電機機械,https://www.cnyes.com/twstock/1560,350.00,+4.50,+1.30%,鉅亨
1563,巧新,2024/05/13,上市,汽車工業,https://www.cnyes.com/twstock/1563,54.40,+0.40,+0.74%,鉅亨
1568,倉佑,2014/05/14,上市,汽車工業,https://www.cnyes.com/twstock/1568,23.15,-0.10,-0.43%,鉅亨
1582,信錦,2009/12/17,上市,電子零組件業,https://www.cnyes.com/twstock/1582,69.50,-0.70,-1.00%,鉅亨
1583,程泰,2008/01/24,上市,電機機械,https://www.cnyes.com/twstock/1583,53.50,+0.50,+0.94%,鉅亨
1587,吉茂,2018/04/16,上市,汽車工業,https://www.cnyes.com/twstock/1587,28.75,+0.60,+2.13%,鉅亨
1589,永冠-KY,2012/04/27,上市,電機機械,https://www.cnyes.com/twstock/1589,23.35,-0.10,-0.43%,鉅亨
1590,亞德客-KY,2010/12/13,上市,電機機械,https://www.cnyes.com/twstock/1590,868.00,-7.00,-0.80%,鉅亨
1597,直得,2020/12/23,上市,電機機械,https://www.cnyes.com/twstock/1597,85.20,+0.20,+0.24%,鉅亨
1598,岱宇,2016/09/20,上市,運動休閒,https://www.cnyes.com/twstock/1598,21.25,-0.45,-2.07%,鉅亨
1603,華電,1968/06/03,上市,電器電纜,https://www.cnyes.com/twstock/1603,38.45,-0.45,-1.16%,鉅亨
1604,聲寶,1970/12/14,上市,電器電纜,https://www.cnyes.com/twstock/1604,25.00,-0.05,-0.20%,鉅亨
1605,華新,1972/11/03,上市,電器電纜,https://www.cnyes.com/twstock/1605,20.95,-0.35,-1.64%,鉅亨
1608,華榮,1988/07/11,上市,電器電纜,https://www.cnyes.com/twstock/1608,26.75,-0.55,-2.01%,鉅亨
1609,大亞,1988/12/12,上市,電器電纜,https://www.cnyes.com/twstock/1609,34.95,-0.35,-0.99%,鉅亨
1611,中電,1990/01/16,上市,電器電纜,https://www.cnyes.com/twstock/1611,12.80,+0.10,+0.79%,鉅亨
1612,宏泰,1993/05/08,上市,電器電纜,https://www.cnyes.com/twstock/1612,35.60,-0.40,-1.11%,鉅亨
1614,三洋電,1997/09/18,上市,電器電纜,https://www.cnyes.com/twstock/1614,38.30,+0.05,+0.13%,鉅亨
1615,大山,2000/03/30,上市,電器電纜,https://www.cnyes.com/twstock/1615,52.00,+0.30,+0.58%,鉅亨
1616,億泰,2000/09/11,上市,電器電纜,https://www.cnyes.com/twstock/1616,34.15,+0.20,+0.59%,鉅亨
1617,榮星,2000/09/11,上市,電器電纜,https://www.cnyes.com/twstock/1617,15.35,+0.15,+0.99%,鉅亨
1618,合機,2000/09/11,上市,電器電纜,https://www.cnyes.com/twstock/1618,48.90,-0.35,-0.71%,鉅亨
1626,艾美特-KY,2013/03/21,上市,電器電纜,https://www.cnyes.com/twstock/1626,11.70,0.00,+0.00%,鉅亨
1702,南僑,1973/05/30,上市,食品工業,https://www.cnyes.com/twstock/1702,40.45,+0.05,+0.12%,鉅亨
1707,葡萄王,1982/12/20,上市,生技醫療業,https://www.cnyes.com/twstock/1707,135.00,-1.00,-0.74%,鉅亨
1708,東鹼,1986/06/16,上市,化學工業,https://www.cnyes.com/twstock/1708,32.35,+0.75,+2.37%,鉅亨
1709,和益,1986/07/03,上市,化學工業,https://www.cnyes.com/twstock/1709,17.50,-0.05,-0.28%,鉅亨
1710,東聯,1987/10/21,上市,化學工業,https://www.cnyes.com/twstock/1710,12.40,+0.10,+0.81%,鉅亨
1711,永光,1988/12/27,上市,化學工業,https://www.cnyes.com/twstock/1711,16.55,-0.20,-1.19%,鉅亨
1712,興農,1989/12/14,上市,化學工業,https://www.cnyes.com/twstock/1712,40.60,-0.15,-0.37%,鉅亨
1713,國化,1990/01/31,上市,化學工業,https://www.cnyes.com/twstock/1713,55.20,-0.20,-0.36%,鉅亨
1714,和桐,1991/08/30,上市,化學工業,https://www.cnyes.com/twstock/1714,7.77,+0.01,+0.13%,鉅亨
1717,長興,1994/03/31,上市,化學工業,https://www.cnyes.com/twstock/1717,26.75,-0.20,-0.74%,鉅亨
1718,中纖,1963/12/02,上市,化學工業,https://www.cnyes.com/twstock/1718,6.33,+0.02,+0.32%,鉅亨
1720,生達,1995/12/12,上市,生技醫療業,https://www.cnyes.com/twstock/1720,57.50,+0.40,+0.70%,鉅亨
1721,三晃,1996/05/16,上市,化學工業,https://www.cnyes.com/twstock/1721,12.15,-0.25,-2.02%,鉅亨
1722,台肥,1998/03/24,上市,化學工業,https://www.cnyes.com/twstock/1722,53.40,-0.30,-0.56%,鉅亨
1723,中碳,1998/11/27,上市,化學工業,https://www.cnyes.com/twstock/1723,88.20,-0.60,-0.68%,鉅亨
1725,元禎,2000/09/11,上市,化學工業,https://www.cnyes.com/twstock/1725,29.25,0.00,+0.00%,鉅亨
1726,永記,2000/09/11,上市,化學工業,https://www.cnyes.com/twstock/1726,75.30,-0.40,-0.53%,鉅亨
1727,中華化,2000/09/11,上市,化學工業,https://www.cnyes.com/twstock/1727,30.40,+0.15,+0.50%,鉅亨
1730,花仙子,2001/09/17,上市,化學工業,https://www.cnyes.com/twstock/1730,53.90,+0.30,+0.56%,鉅亨
1731,美吾華,2001/09/17,上市,生技醫療業,https://www.cnyes.com/twstock/1731,21.70,-0.05,-0.23%,鉅亨
1732,毛寶,2001/09/17,上市,化學工業,https://www.cnyes.com/twstock/1732,28.55,+0.95,+3.44%,鉅亨
1733,五鼎,2001/09/17,上市,生技醫療業,https://www.cnyes.com/twstock/1733,27.75,-0.15,-0.54%,鉅亨
1734,杏輝,2002/08/26,上市,生技醫療業,https://www.cnyes.com/twstock/1734,31.55,+0.10,+0.32%,鉅亨
1735,日勝化,2002/08/26,上市,化學工業,https://www.cnyes.com/twstock/1735,16.20,+0.20,+1.25%,鉅亨
1736,喬山,2003/01/09,上市,運動休閒,https://www.cnyes.com/twstock/1736,160.00,-3.50,-2.14%,鉅亨
1737,臺鹽,2003/11/18,上市,食品工業,https://www.cnyes.com/twstock/1737,32.90,+0.10,+0.30%,鉅亨
1752,南光,2022/01/19,上市,生技醫療業,https://www.cnyes.com/twstock/1752,35.10,+0.05,+0.14%,鉅亨
1760,寶齡富錦,2018/01/23,上市,生技醫療業,https://www.cnyes.com/twstock/1760,72.00,0.00,+0.00%,鉅亨
1762,中化生,2010/12/20,上市,生技醫療業,https://www.cnyes.com/twstock/1762,28.30,0.00,+0.00%,鉅亨
1773,勝一,2009/02/27,上市,化學工業,https://www.cnyes.com/twstock/1773,129.00,-3.50,-2.64%,鉅亨
1776,展宇,2016/05/09,上市,化學工業,https://www.cnyes.com/twstock/1776,15.50,-0.05,-0.32%,鉅亨
1783,和康生,2013/12/20,上市,生技醫療業,https://www.cnyes.com/twstock/1783,44.75,-0.15,-0.33%,鉅亨
1786,科妍,2013/11/12,上市,生技醫療業,https://www.cnyes.com/twstock/1786,118.50,-4.50,-3.66%,鉅亨
1789,神隆,2011/09/29,上市,生技醫療業,https://www.cnyes.com/twstock/1789,17.10,0.00,+0.00%,鉅亨
1795,美時,2019/12/16,上市,生技醫療業,https://www.cnyes.com/twstock/1795,225.00,0.00,+0.00%,鉅亨
1802,台玻,1973/07/20,上市,玻璃陶瓷,https://www.cnyes.com/twstock/1802,20.75,+0.50,+2.47%,鉅亨
1805,寶徠,1989/10/20,上市,建材營造業,https://www.cnyes.com/twstock/1805,13.50,0.00,+0.00%,鉅亨
1806,冠軍,1992/09/29,上市,玻璃陶瓷,https://www.cnyes.com/twstock/1806,9.98,-0.12,-1.19%,鉅亨
1808,潤隆,1994/10/26,上市,建材營造業,https://www.cnyes.com/twstock/1808,31.55,+0.15,+0.48%,鉅亨
1809,中釉,1996/04/30,上市,玻璃陶瓷,https://www.cnyes.com/twstock/1809,16.30,-0.25,-1.51%,鉅亨
1810,和成,1991/10/14,上市,玻璃陶瓷,https://www.cnyes.com/twstock/1810,15.75,+0.25,+1.61%,鉅亨
1817,凱撒衛,2013/10/24,上市,玻璃陶瓷,https://www.cnyes.com/twstock/1817,38.45,-0.30,-0.77%,鉅亨
1903,士紙,1963/12/09,上市,造紙工業,https://www.cnyes.com/twstock/1903,54.80,-0.50,-0.90%,鉅亨
1904,正隆,1971/09/10,上市,造紙工業,https://www.cnyes.com/twstock/1904,18.85,+0.35,+1.89%,鉅亨
1905,華紙,1975/02/07,上市,造紙工業,https://www.cnyes.com/twstock/1905,12.65,+0.40,+3.27%,鉅亨
1906,寶隆,1976/04/26,上市,造紙工業,https://www.cnyes.com/twstock/1906,12.60,+0.15,+1.20%,鉅亨
1907,永豐餘,1977/02/22,上市,造紙工業,https://www.cnyes.com/twstock/1907,24.35,+0.30,+1.25%,鉅亨
1909,榮成,1985/11/19,上市,造紙工業,https://www.cnyes.com/twstock/1909,10.75,+0.94,+9.58%,鉅亨
2002,中鋼,1974/12/26,上市,鋼鐵工業,https://www.cnyes.com/twstock/2002,19.65,0.00,+0.00%,鉅亨
2006,東和鋼鐵,1988/07/13,上市,鋼鐵工業,https://www.cnyes.com/twstock/2006,66.60,+1.00,+1.52%,鉅亨
2007,燁興,1988/10/04,上市,鋼鐵工業,https://www.cnyes.com/twstock/2007,7.42,+0.19,+2.63%,鉅亨
2008,高興昌,1988/12/28,上市,鋼鐵工業,https://www.cnyes.com/twstock/2008,24.40,-0.20,-0.81%,鉅亨
2009,第一銅,1989/10/20,上市,鋼鐵工業,https://www.cnyes.com/twstock/2009,33.85,-0.55,-1.60%,鉅亨
2010,春源,1989/12/22,上市,鋼鐵工業,https://www.cnyes.com/twstock/2010,19.75,+0.10,+0.51%,鉅亨
2012,春雨,1991/10/17,上市,鋼鐵工業,https://www.cnyes.com/twstock/2012,19.05,-0.05,-0.26%,鉅亨
2013,中鋼構,1992/01/21,上市,鋼鐵工業,https://www.cnyes.com/twstock/2013,42.90,0.00,+0.00%,鉅亨
2014,中鴻,1992/02/20,上市,鋼鐵工業,https://www.cnyes.com/twstock/2014,16.25,+0.60,+3.83%,鉅亨
2015,豐興,1992/05/25,上市,鋼鐵工業,https://www.cnyes.com/twstock/2015,68.80,+0.40,+0.58%,鉅亨
2017,官田鋼,1992/11/02,上市,鋼鐵工業,https://www.cnyes.com/twstock/2017,9.88,+0.02,+0.20%,鉅亨
2020,美亞,1993/04/27,上市,鋼鐵工業,https://www.cnyes.com/twstock/2020,23.50,+0.20,+0.86%,鉅亨
2022,聚亨,1995/03/27,上市,鋼鐵工業,https://www.cnyes.com/twstock/2022,7.73,+0.11,+1.44%,鉅亨
2023,燁輝,1995/07/28,上市,鋼鐵工業,https://www.cnyes.com/twstock/2023,15.10,-0.05,-0.33%,鉅亨
2024,志聯,1995/12/30,上市,鋼鐵工業,https://www.cnyes.com/twstock/2024,17.50,0.00,+0.00%,鉅亨
2025,千興,1996/02/08,上市,鋼鐵工業,https://www.cnyes.com/twstock/2025,12.10,+0.05,+0.41%,鉅亨
2027,大成鋼,1996/10/24,上市,鋼鐵工業,https://www.cnyes.com/twstock/2027,37.25,+1.60,+4.49%,鉅亨
2028,威致,1996/12/13,上市,鋼鐵工業,https://www.cnyes.com/twstock/2028,19.05,+0.05,+0.26%,鉅亨
2029,盛餘,1997/01/11,上市,鋼鐵工業,https://www.cnyes.com/twstock/2029,23.85,+0.05,+0.21%,鉅亨
2030,彰源,1998/12/24,上市,鋼鐵工業,https://www.cnyes.com/twstock/2030,14.60,+0.10,+0.69%,鉅亨
2031,新光鋼,2000/09/11,上市,鋼鐵工業,https://www.cnyes.com/twstock/2031,41.30,-0.05,-0.12%,鉅亨
